checkpoint,index,metric,spatial_distance,value,error
2499,2,spatial_specificity,13.34166431427002,0.8985872268676758,0.020581062883138657
2499,2,spatial_specificity,13.416407585144043,0.8300526738166809,0.03022173047065735
2499,2,spatial_specificity,13.45362377166748,0.7979670166969299,0.02393263205885887
2499,2,spatial_specificity,13.601469993591309,0.8377040028572083,0.022984933108091354
2499,2,spatial_specificity,13.892444610595703,0.8372765779495239,0.026658039540052414
2499,2,spatial_specificity,13.928387641906738,0.8743727803230286,0.024048559367656708
2499,2,spatial_specificity,14.142135620117188,0.8247238397598267,0.023621918633580208
2499,2,spatial_specificity,14.21267032623291,0.831792950630188,0.023589545860886574
2499,2,spatial_specificity,14.317821502685547,0.8720530271530151,0.024437187239527702
2499,2,spatial_specificity,14.422204971313477,0.8516923785209656,0.023519519716501236
2499,2,spatial_specificity,14.764822959899902,0.8775843381881714,0.022877469658851624
2499,2,spatial_specificity,14.866068840026855,0.8568816184997559,0.022456960752606392
2499,2,spatial_specificity,15.0,0.8677905201911926,0.02229733020067215
2499,2,spatial_specificity,15.264337539672852,0.887708306312561,0.020695189014077187
2499,2,spatial_specificity,15.55634880065918,0.8800814747810364,0.020695114508271217
2499,2,spatial_specificity,15.620499610900879,0.8857873678207397,0.02025185339152813
2499,2,spatial_specificity,15.81138801574707,0.8977519273757935,0.019342666491866112
